Image URL,Item Name,MRP,Incl.GST,Margins
https://images-eu.ssl-images-amazon.com/images/I/41adomT7e6L._AA160_.jpg,Dabur Red Paste - 100 g,50.00,44.32,12.82%
https://images-eu.ssl-images-amazon.com/images/I/41hyKrfEzFL._AA160_.jpg,Harpic Bathroom Cleaner - 500 ml (Lemon),91.00,80.26,13.38%
https://images-eu.ssl-images-amazon.com/images/I/51-bovXscGL._AA160_.jpg,"Dettol Soap, Cool, 125gm [Pack of 120]","6,000.00","4,668.60",28.52%
https://images-eu.ssl-images-amazon.com/images/I/51hk1IrHmxL._AA160_.jpg,"Dettol Soap, Cool 75gm [Pack of 6]",180.00,160.85,11.91%
https://images-eu.ssl-images-amazon.com/images/I/51GibfIOYyL._AA160_.jpg,"Nescafé Sunrise, Instant Coffee-Chicory Mix, 200g Pouch",350.00,327.11,7.00%
https://images-eu.ssl-images-amazon.com/images/I/51Bvv1r%2B3uL._AA160_.jpg,"Pampers New Diapers Pants, Medium, 2 Count",24.00,19.31,24.29%
https://images-eu.ssl-images-amazon.com/images/I/617jJn--tsL._AA160_.jpg,"Parle Krack Jack Biscuit, 200g [Pack of 5 ]",150.00,132.60,13.12%
https://images-eu.ssl-images-amazon.com/images/I/31hETFsB4ZL._AA160_.jpg,"Nandini Ghee Tin, 15 ltr","7,500.00","6,743.25",11.22%
https://images-eu.ssl-images-amazon.com/images/I/31pkRLgmtaL._AA160_.jpg,"Johnson's Baby Cream, 100g",135.00,110.58,22.08%
https://images-eu.ssl-images-amazon.com/images/I/517hE8vkcOL._AA160_.jpg,"Aashirvaad Superior MP Atta, 2 Kg",107.00,93.05,14.99%
https://images-eu.ssl-images-amazon.com/images/I/41kcdYwH-uL._AA160_.jpg,"Britannia 50-50 Maska Chaska, 120g [Pack of 6]",180.00,162.32,10.89%
https://images-eu.ssl-images-amazon.com/images/I/51rK3lpIQKL._AA160_.jpg,"Indica Easy Mini Hair Color Burgundy, 18ml",25.00,19.49,28.27%
https://images-eu.ssl-images-amazon.com/images/I/51QhQ5pA0ZL._AA160_.jpg,"Aashirvaad Superior MP Atta, 10 Kg",490.00,389.75,25.72%
https://images-eu.ssl-images-amazon.com/images/I/41-DnC4TFpL._AA160_.jpg,"Cadbury Bournvita Health Drink, 500 gm Jar",217.00,195.10,11.23%
https://images-eu.ssl-images-amazon.com/images/I/51hk1IrHmxL._AA160_.jpg,"Dettol Soap Cool, 75gm [Pack of 192]","5,760.00","4,721.47",22.00%
https://images-eu.ssl-images-amazon.com/images/I/413JQpMoqcL._AA160_.jpg,Patanjali Dant Kanti Dental Cream - 200g - Pack of 72,"5,760.00","5,108.54",12.75%
https://images-eu.ssl-images-amazon.com/images/I/51uAa%2B8qziL._AA160_.jpg,"Cadbury Bournvita Pro-Health Chocolate Health Drink, 14.4 gm Refill - Pack of 12",60.00,54.30,10.50%
https://images-eu.ssl-images-amazon.com/images/I/41ZtECz2xxL._AA160_.jpg,Johnson's Baby Skincare Wipes (10 cloth wipes),45.00,37.32,20.58%
https://images-eu.ssl-images-amazon.com/images/I/41e3mUsqPQL._AA160_.jpg,Himalaya Herbals Baby Lotion (100ml) - Pack of 6,510.00,388.77,31.18%
https://images-eu.ssl-images-amazon.com/images/I/51d6PsvBNsL._AA160_.jpg,"Surf Excel Easy Wash Detergent Powder, 500g [Pack of 20]","1,200.00","1,029.96",16.51%
https://images-eu.ssl-images-amazon.com/images/I/51drlftxBiL._AA160_.jpg,"Dettol Soap, Cool - 125gm",46.00,42.16,9.11%
https://images-eu.ssl-images-amazon.com/images/I/41qruvUnChL._AA160_.jpg,"Cadbury Dairy Milk Chocolate Maha Pack, 52g [Pack of 4]",160.00,134.42,19.03%
https://images-eu.ssl-images-amazon.com/images/I/51FjzMlagKL._AA160_.jpg,"Pedigree Adult Dry Dog Food, Meat & Rice, 10kg Pack","1,790.00","1,489.82",20.15%
https://images-eu.ssl-images-amazon.com/images/I/51K-3Z1dbNL._AA160_.jpg,"Rin Detergent Powder, 140g [Pack of 120]","1,200.00","1,009.44",18.88%
https://images-eu.ssl-images-amazon.com/images/I/31xsprQLtvL._AA160_.jpg,"Fevicol MR Squeeze Bottle, 100 grams - Pack of 10",450.00,357.17,25.99%
https://images-eu.ssl-images-amazon.com/images/I/51a536hM5bL._AA160_.jpg,"Pampers New Large Size Diapers Pants, 7 Count (Lotion With Aloe Vera)",125.00,104.16,20.01%
https://images-eu.ssl-images-amazon.com/images/I/31VmjHgvlhL._AA160_.jpg,"Fevicol MR Squeeze Bottle, 200 grams",75.00,61.50,21.95%
https://images-eu.ssl-images-amazon.com/images/I/4184IfvkQjL._AA160_.jpg,"Cadbury Bournvita Health Drink, 200 gm Jar",107.00,89.41,19.67%
https://images-eu.ssl-images-amazon.com/images/I/514rq7yqb7L._AA160_.jpg,"Wrigley?s Boomer Strawberry Flavoured Bubble Gum, 525g (150 Pieces)",150.00,129.14,16.15%
https://images-eu.ssl-images-amazon.com/images/I/41OAie6-gfL._AA160_.jpg,Dabur Gulabari Premium Rose Water – 100% Natural – 250 ml,75.00,64.97,15.44%
https://images-eu.ssl-images-amazon.com/images/I/51BMJPK%2BPBL._AA160_.jpg,Colgate Strong Teeth Toothpaste - 100 g - (Pack of 144),"7,200.00","6,379.20",12.87%
https://images-eu.ssl-images-amazon.com/images/I/51AgPD0hVyL._AA160_.jpg,Pears Pure & Gentle Bathing Bar 60 g,20.00,16.87,18.55%
https://images-eu.ssl-images-amazon.com/images/I/411v-bIgIaL._AA160_.jpg,"Britannia Good Day Butter, 150g",20.00,18.20,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41YxXYEwPiL._AA160_.jpg,"Parachute Advansed Jasmine Hair Oil, 90ml (Pack of 144)","6,336.00","5,448.96",16.28%
https://images-eu.ssl-images-amazon.com/images/I/41-U7cro05L._AA160_.jpg,Comfort After Wash Morning Fresh Fabric Conditioner 430 ml,120.00,94.55,26.92%
https://images-eu.ssl-images-amazon.com/images/I/51ivdk-QV5L._AA160_.jpg,"Nestlé CERELAC Fortified Baby Cereal with Milk, Wheat Orange – From 8 Months, 300g BIB Pack",223.00,204.58,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41q1ap8gJXL._AA160_.jpg,"Britannia Nutri Choice Digestive, 150g (Extra 50g) (Pack of 3)",105.00,95.55,9.89%
https://images-eu.ssl-images-amazon.com/images/I/51Ple%2BTbXNL._AA160_.jpg,"Whiskas Adult Cat Food Pocket Tuna Flavour, 3 kg Pack",840.00,699.13,20.15%
https://images-eu.ssl-images-amazon.com/images/I/41za%2BuPX99L._AA160_.jpg,"Maggi 2-Minutes Noodles Masala, 280g [Pack of 24]","1,080.00",972.97,11.00%
https://images-eu.ssl-images-amazon.com/images/I/51O3EdZSWGL._AA160_.jpg,"Snickers Peanut Filled Chocolate Miniatures, 150g Pouch",119.00,93.83,26.83%
https://images-eu.ssl-images-amazon.com/images/I/41ml983PgEL._AA160_.jpg,Dettol Antiseptic Liquid – 1L (DL Reqd) (MFR: RB),273.90,233.75,17.18%
https://images-eu.ssl-images-amazon.com/images/I/514mSSUc5ZL._AA160_.jpg,Pampers New Born Small Size Diapers (5 Count),62.00,52.82,17.38%
https://images-eu.ssl-images-amazon.com/images/I/41IdDxemHmL._AA160_.jpg,"LUX International Creamy Perfection Soap Bar, 125 g",50.00,42.17,18.57%
https://images-eu.ssl-images-amazon.com/images/I/41kp3y1QabL._AA160_.jpg,"Nestle MUNCH Chotu, 3.6g - (60 count)",120.00,105.00,14.29%
https://images-eu.ssl-images-amazon.com/images/I/410-8q24CkL._AA160_.jpg,Colgate Active Salt Toothpaste - 48 g (Pack of 288),"5,760.00","4,947.84",16.41%
https://images-eu.ssl-images-amazon.com/images/I/41Zy-KVO7dL._AA160_.jpg,"Britannia Good Day Butter Biscuits, 75 grams - Pack of 72",720.00,637.27,12.98%
https://images-eu.ssl-images-amazon.com/images/I/51fmrOCxN0L._AA160_.jpg,Comfort Lily Fresh Fabric Conditioner Bottle 200 ml (Pack of 40),"2,240.00","1,931.10",16.00%
https://images-eu.ssl-images-amazon.com/images/I/510sI%2BMpifL._AA160_.jpg,"Dabur Red Paste, 100g [Pack of 12]",600.00,529.20,13.38%
https://images-eu.ssl-images-amazon.com/images/I/41IHVmKSCoL._AA160_.jpg,POND'S White Beauty Daily Spotless Fairness Cream 7 g,10.00,8.08,23.76%
https://images-eu.ssl-images-amazon.com/images/I/411v6HqLbeL._AA160_.jpg,"Pampers New Large Size Diapers Pants, 2 Count",28.00,24.35,14.99%
https://images-eu.ssl-images-amazon.com/images/I/41ZMZFchgHL._AA160_.jpg,Himalaya Herbals Gentle Baby Shampoo (200ml),155.00,118.16,31.18%
https://images-eu.ssl-images-amazon.com/images/I/41QBNae4UcL._AA160_.jpg,Dabur Honey Squeezy  - India's No.1 Honey - 225 g (Buy 1 Get 1 Free),155.00,130.15,19.09%
https://images-eu.ssl-images-amazon.com/images/I/51S-X%2BuMJeL._AA160_.jpg,"Cothas Speciality Coffee, 500g",230.00,209.09,10.00%
https://images-eu.ssl-images-amazon.com/images/I/41NiEhULUWL._AA160_.jpg,"GRB Udhayam Ghee Bottle, 500ml",321.00,279.14,15.00%
https://images-eu.ssl-images-amazon.com/images/I/41CMAWkRCwL._AA160_.jpg,"Head & Shoulders Basic Clean Shampoo, 5ml - Pack of 640","1,280.00",982.40,30.29%
https://images-eu.ssl-images-amazon.com/images/I/51HdBWbl1NL._AA160_.jpg,"Pampers New Diapers Pants, Small, 4 Count (Lotion With Aloe Vera)",40.00,33.05,21.03%
https://images-eu.ssl-images-amazon.com/images/I/41C2V9LycKL._AA160_.jpg,"Harpic Powerplus Toilet Cleaner Orange, 500 ml - Pack of 24","2,064.00","1,802.08",14.53%
https://images-eu.ssl-images-amazon.com/images/I/31dQ4UPOslL._AA160_.jpg,"Polo Mint Big Roll, 30g - Count 17",170.00,143.43,18.52%
https://images-eu.ssl-images-amazon.com/images/I/41Bc-eTPZ9L._AA160_.jpg,"Britannia Marie Gold, 200g",23.00,20.93,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41pQnYhPolL._AA160_.jpg,"Britannia NutriChoice Digestive, 58g [Pack of 6]",60.00,54.60,9.89%
https://images-eu.ssl-images-amazon.com/images/I/51WonOcRX-L._AA160_.jpg,"Nestlé LACTOGEN 2 Follow-Up Formula Powder - After 6 months, Stage 2, 400g BIB Pack",315.00,288.98,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41M%2BCOFp1PL._AA160_.jpg,Dove Cream Beauty Bathing Soap Bar 50g [Pack of 72],"1,440.00","1,291.10",11.53%
https://images-eu.ssl-images-amazon.com/images/I/41jNMX9dgxL._AA160_.jpg,"Fair & Lovely Advanced Multi Vitamin Face Cream, 25gm- Pack of - 144","7,488.00","6,659.83",12.44%
https://images-eu.ssl-images-amazon.com/images/I/41HuFXZkMPL._AA160_.jpg,Dabur Red Tooth Paste - 200 g with Free Nivea Soft Rs 15/-,95.00,83.79,13.38%
https://images-eu.ssl-images-amazon.com/images/I/41qJcqXaaPL._AA160_.jpg,"Aswini Hair Oil Bottle, 180ml",142.00,123.48,15.00%
https://images-eu.ssl-images-amazon.com/images/I/41lJ1qlbVRL._AA160_.jpg,Himalaya Herbals Baby Lotion (400ml),275.00,209.63,31.18%
https://images-eu.ssl-images-amazon.com/images/I/51sbSCfv%2BNL._AA160_.jpg,"Dabur Honey, 20g [Pack of 6]",102.00,83.84,21.66%
https://images-eu.ssl-images-amazon.com/images/I/41VDvu73mJL._AA160_.jpg,Apsara Non Dust Erasers [Pack of 20],60.00,45.00,33.33%
https://images-eu.ssl-images-amazon.com/images/I/51Zg9LQyzeL._AA160_.jpg,"Godrej HIT Cockroach Killer Spray, 625 ml",266.00,234.56,13.40%
https://images-eu.ssl-images-amazon.com/images/I/51p5SyQ0x0L._AA160_.jpg,MamyPoko Large Size Baby Diapers (32 Count),499.00,378.94,31.68%
https://images-eu.ssl-images-amazon.com/images/I/51IMPtiB%2BnL._AA160_.jpg,Medimix Ayurvedic Soap with 18 Herbs 125 g [Pack of 3],105.00,96.33,9.00%
https://images-eu.ssl-images-amazon.com/images/I/41k919HrWLL._AA160_.jpg,Comfort After Wash Lily Fresh Fabric Conditioner 220 ml,56.00,46.66,20.02%
https://images-eu.ssl-images-amazon.com/images/I/41d%2B6lnUUCL._AA160_.jpg,"Britannia Marie Gold, 120g [Pack of 5]",75.00,68.25,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41p9u5kM1ZL._AA160_.jpg,"Lizol Disinfectant Floor Cleaner Citrus, 200 ml",38.00,31.15,21.99%
https://images-eu.ssl-images-amazon.com/images/I/412hw0XOmuL._AA160_.jpg,"Vim Dishwash Gel, Lemon, 115 ml",20.00,18.33,9.11%
https://images-eu.ssl-images-amazon.com/images/I/51G-J4menIL._AA160_.jpg,"Navratna Hair Oil, 200ml",135.00,117.86,14.54%
https://images-eu.ssl-images-amazon.com/images/I/31jmLm17e9L._AA160_.jpg,Vaseline Healthy White Lightening Body Lotion 50 ml (Summer Pack),49.00,38.36,27.74%
https://images-eu.ssl-images-amazon.com/images/I/517OOGtjAxL._AA160_.jpg,"Parle G Glucose Biscuit, 800g (Pack of 14)",910.00,819.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51deD%2BQiBOL._AA160_.jpg,"Harpic Fresh Toilet Cleaner Citrus, 500 ml",82.00,73.80,11.11%
https://images-eu.ssl-images-amazon.com/images/I/51Ql3vwvHPL._AA160_.jpg,"Brooke Bond, 3 Roses Dust Tea, 500g Carton",275.00,254.43,8.08%
https://images-eu.ssl-images-amazon.com/images/I/51QRCz8Ml4L._AA160_.jpg,Horlicks Protein+ Sachet - 30g (Vanilla) - Pack of 12,360.00,244.94,46.97%
https://images-eu.ssl-images-amazon.com/images/I/51cOsjhBsxL._AA160_.jpg,Hansaplast Regular 50' Spot,100.00,56.35,77.46%
https://images-eu.ssl-images-amazon.com/images/I/51otUaURCaL._AA160_.jpg,"Surf Excel Detergent Bar, 150g [Pack of 100]","1,600.00","1,388.96",15.19%
https://images-eu.ssl-images-amazon.com/images/I/41NLE%2BEoYNL._AA160_.jpg,"Harpic Organic Active disinfectant toilet cleaner, Floral 500ml",86.00,72.76,18.20%
https://images-eu.ssl-images-amazon.com/images/I/41wEHiFFLqL._AA160_.jpg,"Harpic Powerplus Disinfectant Toilet Cleaner, Original - 600ml",99.00,83.75,18.21%
https://images-eu.ssl-images-amazon.com/images/I/51-jLIzy1CL._AA160_.jpg,"Aashirvaad Atta, Superior MP, 10kg Bag [Pack of 3]","1,440.00","1,156.67",24.50%
https://images-eu.ssl-images-amazon.com/images/I/51F-N5pZXLL._AA160_.jpg,"Brooke Bond, Red Label Tea, 250g - Pack of 48","5,520.00","5,060.74",9.07%
https://images-eu.ssl-images-amazon.com/images/I/41IuxeoXGjL._AA160_.jpg,Pears Soft & Fresh Soap Bar 125 g,67.00,56.50,18.58%
https://images-eu.ssl-images-amazon.com/images/I/51Qtg2EQHbL._AA160_.jpg,"Brooke Bond, Red Label Leaf, 14g [Pack of 24]",120.00,88.00,36.36%
https://images-eu.ssl-images-amazon.com/images/I/41Ir0iBVlQL._AA160_.jpg,"Pedigree Puppy Dry Dog Food, Chicken & Milk, 6kg Pack","1,200.00",998.76,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51NczUhb6-L._AA160_.jpg,Colgate Maxfresh Spicy Fresh Red Gel Toothpaste - 300 g,164.00,126.23,29.92%
https://images-eu.ssl-images-amazon.com/images/I/51r0Zq6siIL._AA160_.jpg,Dettol Skincare Liquid Handwash - 200ml with Free Liquid Handwash Refill - 175ml (Any Variant),99.00,87.12,13.64%
https://images-eu.ssl-images-amazon.com/images/I/41jLs9gtQDL._AA160_.jpg,"Garnier Men Face Wash Power White Double Action, 100g",180.00,149.99,20.01%
https://images-eu.ssl-images-amazon.com/images/I/31SUAAQfIHL._AA160_.jpg,MONKEY 555 International Grass Brooms - Pack of 10,"1,200.00",840.00,42.86%
https://images-eu.ssl-images-amazon.com/images/I/51FvmYsBGwL._AA160_.jpg,"JK Copier Paper - A4, 500 Sheets, 75 GSM, 10 Reams","3,100.00","2,077.00",49.25%
https://images-eu.ssl-images-amazon.com/images/I/41LKfYJgSfL._AA160_.jpg,"Polo The Mint with The Hole, 600g - 100 Count",200.00,167.28,19.56%
https://images-eu.ssl-images-amazon.com/images/I/41UocEl5wZL._AA160_.jpg,"M-Seal Phataphat, 100 grams - Pack of 10",300.00,203.04,47.75%
https://images-eu.ssl-images-amazon.com/images/I/61ZRLYi8O3L._AA160_.jpg,MamyPoko Pants Standard Medium Size Diapers (18 Count),195.00,155.79,25.17%
https://images-eu.ssl-images-amazon.com/images/I/31ocgLpd9kL._AA160_.jpg,"Johnson's Baby Soap, 50g (Pack of 12)",396.00,332.72,19.02%
https://images-eu.ssl-images-amazon.com/images/I/51th4Hsej3L._AA160_.jpg,Rin Advanced Detergent Powder 2 kg,168.00,148.95,12.79%
https://images-eu.ssl-images-amazon.com/images/I/311Nc0oZsOL._AA160_.jpg,"Johnson's Baby Lotion, 200ml",160.00,131.12,22.03%
https://images-eu.ssl-images-amazon.com/images/I/31ocgLpd9kL._AA160_.jpg,"Johnson's Baby Soap,50g",33.00,27.36,20.61%
https://images-eu.ssl-images-amazon.com/images/I/51avOFCH-7L._AA160_.jpg,"Sri Bhagyalakshmi Maida, 1kg (Pack of 20)","1,000.00",700.00,42.86%
https://images-eu.ssl-images-amazon.com/images/I/41sNK1NimJL._AA160_.jpg,Parachute Coconut Oil - 1 L Pet Jar,380.00,309.97,22.59%
https://images-eu.ssl-images-amazon.com/images/I/51k7MMfqcOL._AA160_.jpg,"Britannia NutriChoice Digestive Zero, 100g - Pack of 4",100.00,91.00,9.89%
https://images-eu.ssl-images-amazon.com/images/I/41tVzkoEf2L._AA160_.jpg,POND'S Dreamflower Fragrant Talc 50 g,43.00,38.70,11.11%
https://images-eu.ssl-images-amazon.com/images/I/418kqpjVs%2BL._AA160_.jpg,Pampers Large Size Diapers (5 Count),80.00,68.18,17.34%
https://images-eu.ssl-images-amazon.com/images/I/41UtyuDJGXL._AA160_.jpg,"Red Label Leaf, 5g - Pack of 50",100.00,79.20,26.26%
https://images-eu.ssl-images-amazon.com/images/I/51Y-lYDl6qL._AA160_.jpg,"Nandini Pure Ghee, 200ml Pouch (Pack of 60)","6,000.00","5,454.60",10.00%
https://images-eu.ssl-images-amazon.com/images/I/410-50Xyl%2BL._AA160_.jpg,"Nandini Pure Ghee, 1 ltr Pouch - Pack of 12","5,640.00","5,160.04",9.30%
https://images-eu.ssl-images-amazon.com/images/I/51Mo492GyCL._AA160_.jpg,"Whiskas Adult (+1 year) Dry Cat Food, Tuna Flavour, 1.2kg Pack",400.00,332.92,20.15%
https://images-eu.ssl-images-amazon.com/images/I/51uyJr25gTL._AA160_.jpg,"Sri Bhagyalakshmi Rice Flour, 1kg [Pack of 20]",920.00,640.00,43.75%
https://images-eu.ssl-images-amazon.com/images/I/41BsrcpC2aL._AA160_.jpg,"Dabur Red Paste - 50 g, Pack of 144","2,880.00","2,527.20",13.96%
https://images-eu.ssl-images-amazon.com/images/I/41vtaBwsvpL._AA160_.jpg,"Lizol Disinfectant Floor Cleaner Floral, 200ml (Pack of 48)","1,824.00","1,523.59",19.72%
https://images-eu.ssl-images-amazon.com/images/I/416KERV0wTL._AA160_.jpg,Parachute Advansed Jasmine Coconut Hair Oil (300ml Bottle),130.00,110.01,18.17%
https://images-eu.ssl-images-amazon.com/images/I/41jUgoAHubL._AA160_.jpg,"Dash Royal blue flat brooms, Pack of 5",700.00,411.18,70.24%
https://images-eu.ssl-images-amazon.com/images/I/51JqGL-%2B3nL._AA160_.jpg,"Godrej Expert Rich Crème, Natural Brown, 20g+20 ml [Pack of 8]",240.00,192.84,24.46%
https://images-eu.ssl-images-amazon.com/images/I/51ktcXEtMML._AA160_.jpg,"Brooke Bond, Red Label Leaf, 28g Poly [Pack of 360]","3,600.00","2,799.72",28.58%
https://images-eu.ssl-images-amazon.com/images/I/51wqDp-D27L._AA160_.jpg,"Nestlé Munch Nuts Value Pack, 264g",150.00,136.37,9.99%
https://images-eu.ssl-images-amazon.com/images/I/41Ev3N4fweL._AA160_.jpg,"Cadbury Bournvita Health Drink, 2 kg pack",680.00,577.25,17.80%
https://images-eu.ssl-images-amazon.com/images/I/512hIMXwPNL._AA160_.jpg,Rin Detergent Powder 500 g - Pack of 50,"1,950.00","1,697.48",14.88%
https://images-eu.ssl-images-amazon.com/images/I/51EpXYsa97L._AA160_.jpg,Vicco Turmeric Skin Cream - 50g,179.00,161.40,10.90%
https://images-eu.ssl-images-amazon.com/images/I/41UcbFUuUnL._AA160_.jpg,"Pampers New Diapers Pants, Small, 2 Count",20.00,16.09,24.30%
https://images-eu.ssl-images-amazon.com/images/I/51abTZlciqL._AA160_.jpg,"Navratna Ayurvedic cool hair oil with 9 herbal ingredients, 300ml",180.00,156.40,15.09%
https://images-eu.ssl-images-amazon.com/images/I/41G6D7qZlIL._AA160_.jpg,"Bajaj Almond Drops Hair Oil, 200ml",125.00,106.35,17.54%
https://images-eu.ssl-images-amazon.com/images/I/41bjlaq%2B-dL._AA160_.jpg,POND'S Triple Vitamin Moisturising Body Lotion 300 ml,250.00,202.50,23.46%
https://images-eu.ssl-images-amazon.com/images/I/41hPTpx%2Bv2L._AA160_.jpg,"Johnson's Baby No More Tears Shampoo, 200ml",165.00,135.12,22.11%
https://images-eu.ssl-images-amazon.com/images/I/51V8TWfEdbL._AA160_.jpg,"Nescafé Sunrise, Instant Coffee-Chicory Mix, 50g pouch",90.00,84.11,7.00%
https://images-eu.ssl-images-amazon.com/images/I/51Q3g659M%2BL._AA160_.jpg,Red Label Natural Care Tea 250 g,130.00,112.18,15.89%
https://images-eu.ssl-images-amazon.com/images/I/513U6xFZ0cL._AA160_.jpg,"Lifebuoy Care Soap Bar, 125gm- Pack of 126","2,772.00","2,349.82",17.97%
https://images-eu.ssl-images-amazon.com/images/I/41pROj19%2BJL._AA160_.jpg,Vaseline Intensive Care Deep Restore Body Lotion 20 ml,10.00,7.83,27.71%
https://images-eu.ssl-images-amazon.com/images/I/41Y3nktQQvL._AA160_.jpg,"Nandini Pure Ghee , 500ml Pouch [Pack of 24]","5,640.00","5,127.32",10.00%
https://images-eu.ssl-images-amazon.com/images/I/51Z7%2Bv1MrUL._AA160_.jpg,Wheel Green Lemon & Jasmine Detergent Powder 1 kg,53.00,44.99,17.80%
https://images-eu.ssl-images-amazon.com/images/I/51cDP%2BChKOL._AA160_.jpg,"Parle Bigger Kaccha Mango Bite, 396 g",100.00,70.00,42.86%
https://images-eu.ssl-images-amazon.com/images/I/412%2BBrZE5aL._AA160_.jpg,"Maggi 2-Minutes Masala Noodles, 420g [Pack of 16]","1,072.00",957.19,11.99%
https://images-eu.ssl-images-amazon.com/images/I/51H5MwwXATL._AA160_.jpg,"Marie Gold, 43g [Pack of 24]",120.00,104.68,14.64%
https://images-eu.ssl-images-amazon.com/images/I/41BSWGLZQQL._AA160_.jpg,"GRB Ghee Pouch, 500ml",314.00,273.05,15.00%
https://images-eu.ssl-images-amazon.com/images/I/41tz5U-rkJL._AA160_.jpg,"Harpic White and Shine Bleach, 500 ml",86.00,75.47,13.95%
https://images-eu.ssl-images-amazon.com/images/I/51ecc%2BtasCL._AA160_.jpg,"Snickers Chocolate Bar, 25g [Pack of 8]",160.00,128.69,24.33%
https://images-eu.ssl-images-amazon.com/images/I/31huw3TXy7L._AA160_.jpg,"Johnson's Baby Cream, 30g",50.00,41.44,20.66%
https://images-eu.ssl-images-amazon.com/images/I/31MvLRSvQML._AA160_.jpg,Eveready Base B22D 12-Watt LED Bulb (Cool Day Light),260.00,139.00,87.05%
https://images-eu.ssl-images-amazon.com/images/I/51hQTzDRixL._AA160_.jpg,Rin Detergent Bar 150 g,10.00,9.21,8.58%
https://images-eu.ssl-images-amazon.com/images/I/41-jNTMqqFL._AA160_.jpg,Harpic Power Plus Toilet Cleaner Orange - 650 ml (500 ml+ 30% free),86.00,76.83,11.94%
https://images-eu.ssl-images-amazon.com/images/I/31Euc4diJkL._AA160_.jpg,Parrot Wonderful Cloth Brush,73.00,42.00,73.81%
https://images-eu.ssl-images-amazon.com/images/I/51Dxkdj1XkL._AA160_.jpg,Rin Detergent Powder 4 kg,338.00,309.81,9.10%
https://images-eu.ssl-images-amazon.com/images/I/4127y7NTwiL._AA160_.jpg,"Colgate Strong Teeth Anti-Cavity Toothpaste, 48g",20.00,18.00,11.11%
https://images-eu.ssl-images-amazon.com/images/I/41qJcqXaaPL._AA160_.jpg,"Aswini Hair Oil Bottle, 25ml",20.00,17.24,16.01%
https://images-eu.ssl-images-amazon.com/images/I/41Kstx2n2YL._AA160_.jpg,Vaseline Original Pure Skin Jelly 20 g - (Pack of 4),168.00,144.83,16.00%
https://images-eu.ssl-images-amazon.com/images/I/51MDgiWM6iL._AA160_.jpg,"Cothas Speciality Blend Coffee, 20g [Pack of 25]",250.00,232.55,7.50%
https://images-eu.ssl-images-amazon.com/images/I/51pPw1I-yEL._AA160_.jpg,"Cothas Speciality Blend Coffee, 50g [Pack of 10]",250.00,231.48,8.00%
https://images-eu.ssl-images-amazon.com/images/I/41F5-2G8jgL._AA160_.jpg,"Maggi 2-Minutes Noodles Masala, 560g [Pack of 12]","1,068.00",939.63,13.66%
https://images-eu.ssl-images-amazon.com/images/I/51sbSCfv%2BNL._AA160_.jpg,"Dabur Honey, 20g [Pack of 10]",170.00,139.74,21.65%
https://images-eu.ssl-images-amazon.com/images/I/51VZCPlEVzL._AA160_.jpg,"Sri Bhagyalakshmi Roasted Sooji, 1kg",60.00,44.00,36.36%
https://images-eu.ssl-images-amazon.com/images/I/41JPpIUWofL._AA160_.jpg,"Bajaj Almond Drops Hair Oil, 500ml",280.00,233.91,19.70%
https://images-eu.ssl-images-amazon.com/images/I/4197wKcDSxL._AA160_.jpg,"Bajaj Almond Drops Hair Oil, 100ml",65.00,54.54,19.18%
https://images-eu.ssl-images-amazon.com/images/I/41KaKspPOsL._AA160_.jpg,"Dettol Original Soap, 75g (Pack of 4) - Pack of 48","5,136.00","4,313.21",19.08%
https://images-eu.ssl-images-amazon.com/images/I/41%2Bir5JI4CL._AA160_.jpg,Gillette Guard Manual Shaving Razor Blades - 6 Cartridges,50.00,39.39,26.94%
https://images-eu.ssl-images-amazon.com/images/I/41PaIYLhyDL._AA160_.jpg,Parachute Coconut Oil - 300 ml (Bottle),128.00,113.09,13.18%
https://images-eu.ssl-images-amazon.com/images/I/41s0riu9eIL._AA160_.jpg,Horlicks 2X Immuno Nutrients - 200 g Pet Jar (Classic Malt),108.00,98.17,10.01%
https://images-eu.ssl-images-amazon.com/images/I/51BjddLoRzL._AA160_.jpg,"Nandini Pure Ghee, 500ml Pouch",235.00,213.64,10.00%
https://images-eu.ssl-images-amazon.com/images/I/41SGzNozvxL._AA160_.jpg,"Tide Plus Jasmine and Rose Detergent Powder, 1kg [Pack of 24]","2,544.00","2,272.56",11.94%
https://images-eu.ssl-images-amazon.com/images/I/412ikWkYlWL._AA160_.jpg,Dabur Amla Oil- 275ml,134.00,116.98,14.55%
https://images-eu.ssl-images-amazon.com/images/I/518lX6JxH5L._AA160_.jpg,Medimix Ayurvedic Soap - 20gms (Pack of 12),60.00,55.04,9.01%
https://images-eu.ssl-images-amazon.com/images/I/41Q7-MxySaL._AA160_.jpg,Bournvita Pro-Health Chocolate Drink Pouch 75g [Pack of 8],240.00,209.81,14.39%
https://images-eu.ssl-images-amazon.com/images/I/31xsprQLtvL._AA160_.jpg,"Fevicol MR Squeeze Bottle, 100 grams",45.00,35.72,25.98%
